Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),Rho (slugs/ft^3),Absolute Viscosity,Kinematic Viscosity,Temperature (R),P_{SL} (psf),P_{Ambient} (psf),Turbulence Magnitude (ft/sec),Turbulence X Direction (deg),Wind V_{North} (ft/s),Wind V_{East} (ft/s),Wind V_{Down} (ft/s),Roll Turbulence (deg/sec),Pitch Turbulence (deg/sec),Yaw Turbulence (deg/sec),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),/fdm/jsbsim/sensor/imu/accelX_true_fps2,/fdm/jsbsim/sensor/imu/accelY_true_fps2,/fdm/jsbsim/sensor/imu/accelZ_true_fps2,/fdm/jsbsim/sensor/imu/gyroX_true_rps,/fdm/jsbsim/sensor/imu/gyroY_true_rps,/fdm/jsbsim/sensor/imu/gyroZ_true_rps,/fdm/jsbsim/sensor/imu/gyroX_true_rps,/fdm/jsbsim/sensor/imu/gyroY_true_rps,/fdm/jsbsim/sensor/imu/gyroZ_true_rps,/fdm/jsbsim/sensor/gps/lat_true_rad,/fdm/jsbsim/sensor/gps/long_true_rad,/fdm/jsbsim/sensor/gps/alt_true_m,/fdm/jsbsim/sensor/gps/vNorth_true_mps,/fdm/jsbsim/sensor/gps/vEast_true_mps,/fdm/jsbsim/sensor/gps/vDown_true_mps,/fdm/jsbsim/sensor/pitot/presStatic_true_pa,/fdm/jsbsim/sensor/pitot/presTip_true_pa,/fdm/jsbsim/sensor/pitot/temp_true_C
1.12,-2.22056887770685E-06,6.44892332841956E-07,-4.77200739662818E-07,-4.45738184297078E-06,-1.50285196204492E-05,1.49906270668391E-05,0.000579058993212,-0.002967999292494,-0.002882415651375,3.512207092E-18,0.0002835867516,5.43629350807E-08,1084.1412869,-1.59934429885792E-08,-3.4152835349738E-08,3.91551060467528E-08,1.68492161400737E-06,1.72118946600852E-06,-7.24379104040266E-06,0.004235500019081,0.078936780667041,4.01345898935757E-06,6.33977387673874,-0.109960188677194,-31.4320983131578,-1.59934429885792E-08,-3.4152835349738E-08,3.91551060467528E-08,1082.58415666561,-58.0850557727047,-4.96679821215771E-09,-5.05127128921903E-09,5.38993903969525E-08,-4.96679821334211E-09,3.41555905737557E-08,-7.93613886659626E-09,4.15420515109751E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.003876353442092,11.403417186233,90.0007670866572,0.703606112603079,-0.070227319606559,0.070273981798947,0.703610779828172,-0.380420326912029,0.917025047181598,-0.062876421546243,0.101941127236919,-0.380424470858732,0.91702760258925,-0.062839141177712,0.101925661717472,0,0,44.725800999856,44.917901270458,-93.075866,-796546.075131888,-14845955.6201549,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.004658552657448,0.68772317841649,0,6.33977131456248,-0.109964670736731,-31.4320844525803,1.01064859948353E-05,-5.18013598508765E-05,-5.03076435275142E-05,1.01064859948353E-05,-5.18013598508765E-05,-5.03076435275142E-05,0.783965270255239,-1.62448031584505,0.209618024781346,1.04106240068807E-08,-2.41893512653854E-09,1.26620173005452E-08,101323.028692163,2.42752202456657E-17,14.9986374828821
1.14,-1.00187945006326E-06,-2.48548823573001E-07,-2.01221519677305E-07,1.43623485163991E-05,-4.38586910347707E-05,1.11407498080661E-06,0.000580277683327,-0.002968892731812,-0.00288213967391,3.809472691E-19,9.339600772E-05,1.79038021938E-08,1084.14128692,6.43065174300243E-09,-1.37285622617225E-08,-9.5246747650689E-09,4.0505237867404E-07,4.06038404218712E-07,-7.99387296511935E-07,0.004235704121359,0.078942371533599,3.2465511014268E-07,6.33977260042388,-0.109961483782352,-31.4320918681103,6.43065174300243E-09,-1.37285622617225E-08,-9.5246747650689E-09,1082.58424138662,-58.0834769590253,1.72191174905791E-08,4.52807521421045E-09,1.88272691305902E-09,1.72191174946898E-08,1.37278586634968E-08,4.42052814101845E-09,-1.06090037487106E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.003876316898917,11.4034171926755,90.0007670795118,0.703606112620658,-0.07022731986611,0.070273981618497,0.703610779802805,-0.380420326621164,0.91702504729638,-0.062876421542855,0.10194112729243,-0.380424544893125,0.917027648526831,-0.062838472467227,0.101925384363068,0,0,44.725800999856,44.917901270458,-93.075866,-796524.423447908,-14845956.7818403,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.004742114140093,0.68772317841649,0,6.33977281441312,-0.109961632893329,-31.4320901606804,1.0127756149893E-05,-5.18169533086551E-05,-5.03028268120935E-05,1.0127756149893E-05,-5.18169533086551E-05,-5.03028268120935E-05,0.783965270255239,-1.62448031584505,0.209618024781346,4.18425132063383E-09,1.34737697738242E-09,-3.233624342607E-09,101323.028692163,3.25149542694262E-17,14.9986374828821
1.16,2.14697443592023E-06,-3.94443325457375E-08,3.75902787277257E-07,6.32385934006423E-05,3.37171855153696E-05,3.11652083713324E-05,0.000583426537127,-0.002968683626711,-0.00288156255025,1.023172129E-17,0.0004840277164,9.2787012019E-08,1084.14128691,1.33693797407848E-08,1.83720839727329E-08,-8.99619687160322E-08,1.22647396897952E-07,2.62348087917696E-06,2.5593219874973E-06,0.004236019544957,0.078943174463104,-3.60694632133007E-06,6.33977231590232,-0.10995925968219,-31.4320885098565,1.33693797407848E-08,1.83720839727329E-08,-8.99619687160322E-08,1082.58432608239,-58.0818981721923,5.08598021917513E-08,-8.83132095776332E-09,-7.71019966758118E-08,5.08598022039065E-08,-1.83781075718119E-08,-4.68144332596504E-09,-9.08281831368497E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.003876304764231,11.4034171887893,90.0007670773501,0.703606112628923,-0.070227319915426,0.070273981521447,0.703610779799405,-0.380420326527758,0.917025047339909,-0.062876421523443,0.10194112726192,-0.380424619124771,0.917027694392671,-0.062837803740688,0.10192510692258,0,0,44.725800999856,44.917901270458,-93.075866,-796502.771762233,-14845957.943494,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.004825675622738,0.68772317841649,0,6.33977211209545,-0.109960799700157,-31.4320962923156,1.0182714016368E-05,-5.18133037361603E-05,-5.02927541040263E-05,1.0182714016368E-05,-5.18133037361603E-05,-5.02927541040263E-05,0.783965270255239,-1.62448031584505,0.209618024781346,-5.60164718788828E-09,-1.42690392575414E-09,-2.76844302201118E-08,101323.028692163,8.54239121224929E-17,14.9986374828821
1.18,-4.80819196762097E-07,-1.16492439519008E-06,-9.85739042604388E-08,7.48286123528948E-05,3.17245324802936E-05,1.98727419885276E-05,0.000580798742734,-0.002969809108458,-0.002882037025361,1.87177899E-18,0.0002070251768,3.9686255385E-08,1084.14128692,1.51050911324878E-08,2.95488761368008E-09,-3.6580100157774E-08,3.75588174705208E-07,-6.8266569815123E-07,2.69404820148836E-06,0.004236306352402,0.07894554723379,-1.31556652817333E-06,6.33977256397613,-0.109962584195566,-31.4320883760508,1.51050911324878E-08,2.95488761368008E-09,-3.6580100157774E-08,1082.58441080402,-58.0803192591898,2.52340826582131E-08,5.97098706201097E-09,-3.00430899286162E-08,2.52340826642506E-08,-2.95746383762495E-09,7.57444335624561E-09,-3.88443056618601E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.0038763382412,11.4034171799518,90.0007670835479,0.703606112616848,-0.070227319659405,0.070273981668935,0.703610779822398,-0.380420326796141,0.917025047237412,-0.062876421514068,0.101941127188707,-0.380424693718003,0.917027740111996,-0.062837135024159,0.101924829439318,0,0,44.725800999856,44.917901270458,-93.075866,-796481.120074864,-14845959.1051162,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.004909237105383,0.68772317841649,0,6.33977253358961,-0.10996162517456,-31.4320969411527,1.01368503521584E-05,-5.18329470983154E-05,-5.03010352569246E-05,1.01368503521584E-05,-5.18329470983154E-05,-5.03010352569246E-05,0.783965270255239,-1.62448031584505,0.209618024781346,-9.01434977708086E-10,2.30869033498366E-09,-1.1839744365735E-08,101323.028692163,4.91340151686561E-17,14.9986374828821
1.2,-2.30547775733862E-07,2.73831148750502E-07,-5.64355906573181E-08,-2.01381329015484E-05,7.04647171723793E-05,6.87516574203407E-07,0.000581049013539,-0.002968370352649,-0.002881994887445,2.221566752E-19,7.132233676E-05,1.36723296894E-08,1084.14128691,-2.78441258679088E-09,-3.61219960593457E-09,-1.28892071008902E-08,-5.11478169863413E-07,1.69257690640912E-08,2.72055571855988E-07,0.004234734660782,0.078943574003744,-2.65420681017092E-07,6.33977166959885,-0.109961881706969,-31.4320907995338,-2.78441258679088E-09,-3.61219960593457E-09,-1.28892071008902E-08,1082.58449549697,-58.0787403688343,1.10698645612588E-08,-5.59457583804627E-09,-5.75251413818669E-09,1.10698645639104E-08,3.61139824270242E-09,-5.27784647887214E-09,-1.20844833757621E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.003876332961987,11.4034171666276,90.0007670824867,0.703606112628343,-0.070227319609351,0.070273981555354,0.703610779827339,-0.380420326761994,0.917025047266709,-0.062876421466056,0.101941127082728,-0.3804247680085,0.917027785962627,-0.062836466268954,0.10192455192325,0,0,44.725800999856,44.917901270458,-93.075866,-796459.468385801,-14845960.2667068,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.004992798588027,0.68772317841649,0,6.33977115311768,-0.109962181020455,-31.4320917492346,1.01412184017179E-05,-5.18078360723152E-05,-5.03002998115619E-05,1.01412184017179E-05,-5.18078360723152E-05,-5.03002998115619E-05,0.783965270255239,-1.62448031584505,0.209618024781346,1.1007541843757E-09,-1.60868760676023E-09,-3.68335053293228E-09,101323.028692163,5.64130763123999E-18,14.9986374828821
1.22,-2.46745129501778E-07,4.63419546619897E-07,-8.88771694220124E-08,-0.000286689669259,-2.53695409839453E-05,-5.09081364280446E-05,0.000581032816762,-0.002968180763922,-0.002882027329248,2.276114183E-19,7.219263649E-05,1.38391641677E-08,1084.1412869,-8.68284485304237E-09,-5.51834328779878E-09,-9.25627125118938E-09,-1.56830465344638E-07,-3.04509150346466E-06,7.1520430726904E-06,0.004236694460458,0.078950375529254,-2.78607632663019E-06,6.33977202992322,-0.109964940128032,-31.4320839184188,-8.68284485304237E-09,-5.51834328779878E-09,-9.25627125118938E-09,1082.58458019439,-58.07716149768,9.09769436372628E-09,-1.03987774706242E-08,-7.8730505300479E-10,9.09769436590785E-09,5.51785550070571E-09,-1.03415512057616E-08,-7.35717705628055E-09,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.003876326407343,11.403417176973,90.0007670813717,0.70360611262488,-0.070227319712432,0.070273981579307,0.703610779818215,-0.380420326704689,0.917025047279178,-0.062876421497312,0.101941127165653,-0.380424842275646,0.917027831795945,-0.062835797592985,0.101924274596033,0,0,44.725800999856,44.917901270458,-93.075866,-796437.816695044,-14845961.4282658,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.005076360070672,0.68772318214178,0,6.3397711224378,-0.10996239317705,-31.4320906226385,1.01409357146318E-05,-5.18045271248016E-05,-5.03008660278295E-05,1.01409357146318E-05,-5.18045271248016E-05,-5.03008660278295E-05,0.783965270255239,-1.62448031584505,0.209618025916815,1.6818423566151E-09,-3.15210480751614E-09,-2.24246756675431E-09,101323.028692149,1.34373934512043E-17,14.9986374828747
1.24,4.06175925547244E-07,-7.31776632823643E-08,6.04519848600123E-08,0.00012705852504,5.70587096548173E-05,3.10452858544497E-05,0.000581685738346,-0.002968717360236,-0.00288187800091,6.594263371E-20,3.885787299E-05,7.4489658456E-09,1084.14128691,4.65469157759239E-09,-5.31590672132647E-09,-2.35840501536757E-09,4.80228290758319E-07,3.65605427568583E-06,-9.10024439398523E-06,0.004233130413199,0.078934418893894,3.75165092905694E-06,6.33977267086921,-0.109958229206702,-31.4321001699593,4.65469157759239E-09,-5.31590672132647E-09,-2.35840501536757E-09,1082.58466490887,-58.0755826293563,6.05147011320575E-09,4.16809693075716E-09,1.22219867836323E-09,6.05147011465846E-09,5.31569230941816E-09,4.09651121705434E-09,-3.23250727800032E-09,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.003876308585023,11.4034171840489,90.0007670779517,0.703606112630668,-0.070227319863209,0.070273981515413,0.703610779803855,-0.380420326560645,0.917025047331688,-0.062876421509254,0.10194112722398,-0.380424916455849,0.917027877668817,-0.062835128897665,0.101923997244167,0,0,44.725800999856,44.917901270458,-93.075866,-796416.165002593,-14845962.5897933,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.005159921553317,0.68772317841649,0,6.33977210625726,-0.109962922703113,-31.4320846965096,1.0152331346038E-05,-5.18138924972326E-05,-5.02982597566778E-05,1.0152331346038E-05,-5.18138924972326E-05,-5.02982597566778E-05,0.783965270255239,-1.62448031584505,0.209618024781346,1.62022301591066E-09,1.24861661895816E-09,-9.85268218334499E-10,101323.028692163,1.56790265689692E-16,14.9986374828821
1.26,-8.88982894698706E-07,-8.61037841337041E-07,-1.87286239705648E-07,-8.51247131786148E-05,3.32845812947591E-07,-1.62669501358738E-05,0.000580390579508,-0.002969505221198,-0.002882125738332,3.490619672E-18,0.0002827138898,5.41956094698E-08,1084.14128693,7.33954141010835E-09,-2.26307585396073E-08,4.86943937801724E-08,4.06800339322792E-07,1.27988522831413E-06,-8.599265269761E-06,0.004233151129833,0.078936451979115,5.08421521966396E-06,6.33977259883031,-0.109960613920185,-31.4320996686731,7.33954141010835E-09,-2.26307585396073E-08,4.86943937801724E-08,1082.58474962173,-58.0740037163043,-1.64873213152542E-08,1.94170875344097E-08,4.78362732025714E-08,-1.64873213192165E-08,2.26338276740262E-08,1.68223058740788E-08,4.62804921799076E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.003876324157425,11.4034171866039,90.0007670808334,0.703606112621,-0.070227319785043,0.070273981624947,0.70361077981048,-0.380420326681849,0.917025047278103,-0.062876421527024,0.101941127243263,-0.380424990901096,0.917027923435106,-0.062834460208146,0.101923719853192,0,0,44.725800999856,44.917901270458,-93.075866,-796394.513308448,-14845963.7512891,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.005243483035962,0.68772317841649,0,6.339772167386,-0.109966019685869,-31.4320784206526,1.01297265599735E-05,-5.1827643265063E-05,-5.03025835903676E-05,1.01297265599735E-05,-5.1827643265063E-05,-5.03025835903676E-05,0.783965270255239,-1.62448031584505,0.209618024781346,6.89879067504318E-09,5.1274388304192E-09,1.41062940164359E-08,101323.028692163,9.31914791445103E-17,14.9986374828821
1.28,-6.13144904981193E-07,3.41071989455703E-07,-9.85627861435179E-08,1.97816499542476E-05,1.63231284905536E-05,-4.00728782749371E-06,0.000580666416986,-0.002968303110478,-0.002882037015898,1.064279853E-19,4.936552961E-05,9.46325971424E-09,1084.14128691,2.05931735136129E-09,-6.82303574284564E-09,-6.22564693163894E-09,-1.08099775675304E-06,-8.29349232345233E-09,-5.69451544191914E-07,0.00423352435114,0.07894314984242,2.5373939166462E-07,6.33977110343146,-0.109961892397376,-31.4320916404324,2.05931735136129E-09,-6.82303574284564E-09,-6.22564693163894E-09,1082.58483429842,-58.0724248974491,9.42877854341653E-09,7.96047620504248E-10,1.33145646032665E-10,9.42877854568501E-09,6.82260399022368E-09,7.8775644640544E-10,-6.51036089740565E-09,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.00387630647544,11.4034171727236,90.0007670771534,0.703606112641314,-0.070227319806123,0.070273981433402,0.703610779807288,-0.380420326550613,0.917025047348759,-0.062876421467196,0.101941127134834,-0.380425065093695,0.917027969325144,-0.062833791440988,0.101923442334461,0,0,44.725800999856,44.917901270458,-93.075866,-796372.861612609,-14845964.9127534,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.005327044518607,0.68772317841649,0,6.33977229820021,-0.109961545139281,-31.432091860015,1.01345408321681E-05,-5.18066624750297E-05,-5.03010350917762E-05,1.01345408321681E-05,-5.18066624750297E-05,-5.03010350917762E-05,0.783965270255239,-1.62448031584505,0.209618024781346,2.07952969622018E-09,2.40108164864378E-10,-1.98435800152924E-09,101323.028692163,2.50836830877217E-17,14.9986374828821
1.3,-4.27332813123729E-07,4.55753432162161E-07,-1.17381391618506E-07,-1.75104796994886E-05,8.26820359339885E-05,4.06354387410959E-06,0.000580852229648,-0.002968188428454,-0.002882055834988,2.176304485E-19,7.059203612E-05,1.35323327197E-08,1084.1412869,-7.62703575146167E-09,-6.80568635079013E-09,-8.86763710224835E-09,-1.91650654131922E-07,1.52366220779188E-07,-2.66585828256521E-07,0.004234338104507,0.078943079101727,5.44137171015757E-08,6.33977199787035,-0.109961725390661,-31.4320913365673,-7.62703575146167E-09,-6.80568635079013E-09,-8.86763710224835E-09,1082.5849189814,-58.0708460307198,9.89120925672152E-09,-9.23340065237097E-09,1.79779492981634E-10,9.89120925910388E-09,6.80520997277443E-09,-9.229745297732E-09,-7.18505030226853E-09,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.003876294907444,11.4034171819982,90.0007670751091,0.703606112641141,-0.070227319932841,0.070273981420567,0.70361077979619,-0.380420326454436,0.917025047378714,-0.062876421491904,0.101941127209563,-0.380425139321159,0.917028015173997,-0.062833122758337,0.101923164998833,0,0,44.725800999856,44.917901270458,-93.075866,-796351.209915076,-14845966.0741861,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.005410606001251,0.68772318214178,0,6.3397712806156,-0.109962119207269,-31.4320907630877,1.01377838749119E-05,-5.18046608961152E-05,-5.0301363546863E-05,1.01377838749119E-05,-5.18046608961152E-05,-5.0301363546863E-05,0.783965270255239,-1.62448031584505,0.209618025916815,2.07422799970165E-09,-2.81322636674871E-09,-2.19000333213145E-09,101323.028692149,1.6142081417728E-17,14.9986374828747
1.32,-4.53047319736107E-07,1.20926666758429E-06,-9.17910716019378E-08,-1.38004698323514E-05,-9.19820970148041E-05,3.75654025660822E-06,0.000580826516103,-0.002967434914725,-0.002882030244983,3.553261766E-19,9.020061145E-05,1.72912519974E-08,1084.1412869,-1.2805575511273E-08,-5.81494679360206E-09,-1.00593749929931E-08,1.25657999920232E-06,1.31360046382034E-07,-6.18916992320013E-07,0.004235547764351,0.078942579515176,5.13861907705526E-07,6.33977345545503,-0.109961741015338,-31.4320916870355,-1.2805575511273E-08,-5.81494679360206E-09,-1.00593749929931E-08,1082.58500366676,-58.0692671644268,9.28882231340847E-09,-1.45805963851298E-08,-3.33743541272574E-10,9.28882231564821E-09,5.81446090934963E-09,-1.45416829249938E-08,-7.32931768663867E-09,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.003876285098634,11.4034171990422,90.0007670730531,0.703606112637356,-0.070227320096457,0.070273981466246,0.703610779779177,-0.380420326368082,0.917025047395915,-0.062876421540743,0.101941127347473,-0.380425213558247,0.917028061009611,-0.062832454099782,0.101922887726333,0,0,44.725800999856,44.917901270458,-93.075866,-796329.558215849,-14845967.2355872,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.005494167483896,0.68772317841649,0,6.33977190406083,-0.10996190997092,-31.4320911485681,1.01373350888884E-05,-5.17915096005957E-05,-5.0300916917014E-05,1.01373350888884E-05,-5.17915096005957E-05,-5.0300916917014E-05,0.783965270255239,-1.62448031584505,0.209618024781346,1.77224768516977E-09,-4.43230495553811E-09,-2.23397603088747E-09,101323.028692163,1.57415433373126E-17,14.9986374828821
1.34,-4.26676545008752E-07,-2.64934792226361E-07,-9.23006746828984E-08,-5.76647429411078E-06,-3.08704428638758E-05,-6.22349940456497E-08,0.000580852887511,-0.002968909115701,-0.002882030754959,3.365437094E-19,8.778425318E-05,1.68280416144E-08,1084.14128691,5.59518567723589E-09,-5.78694055626517E-09,-1.47779633513002E-08,5.27423582462294E-07,3.58158976365708E-08,-1.16570921916295E-07,0.004234845903763,0.078943137457457,1.33803435692359E-07,6.33977273222036,-0.109961831270554,-31.4320911835161,5.59518567723589E-09,-5.78694055626517E-09,-1.47779633513002E-08,1082.58508837193,-58.0676883042952,1.50837235882167E-08,2.18322964443423E-09,-7.13426769678001E-09,1.50837235918577E-08,5.78590644721591E-09,2.56289640957956E-09,-1.55928776440736E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.003876275454262,11.4034172098301,90.0007670712689,0.703606112635837,-0.070227320220815,0.070273981474355,0.703610779767568,-0.380420326286284,0.917025047418168,-0.06287642157085,0.101941127434494,-0.380425287799686,0.917028106849788,-0.062831785422462,0.101922610402887,0,0,44.725800999856,44.917901270458,-93.075866,-796307.906514929,-14845968.3969568,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.005577728966541,0.68772318214178,0,6.33977260155291,-0.109961945944799,-31.4320904058919,1.01377953567827E-05,-5.18172392614475E-05,-5.03009258177652E-05,1.01377953567827E-05,-5.18172392614475E-05,-5.03009258177652E-05,0.783965270255239,-1.62448031584505,0.209618025916815,1.76354428511141E-09,7.81170825639849E-10,-4.75270910591362E-09,101323.028692149,1.59962310905519E-17,14.9986374828747
1.36,-5.07181502512997E-07,-1.37943735893993E-06,-7.08134811854479E-08,5.51579368638502E-05,0.000212534844045,-1.68424736666715E-05,0.000580772382163,-0.002970023617803,-0.002882009268323,1.173046739E-17,0.0005182669783,9.93506006303E-08,1084.14128693,4.17577153946706E-10,-4.80402443611319E-09,9.92335065597531E-08,-3.19660358348847E-07,-4.33373412461746E-07,-1.48294866005525E-05,0.004230471989047,0.078933559535743,1.04979580132225E-05,6.33977187982679,-0.109962295393281,-31.4321058975229,4.17577153946706E-10,-4.80402443611319E-09,9.92335065597531E-08,1082.58517307973,-58.0661093588455,-6.49774708763591E-08,2.3887416115058E-08,7.1259115036671E-08,-6.49774708920611E-08,4.81046977938511E-09,2.00293666322765E-08,9.71916956370428E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.003876266214867,11.403417200167,90.0007670693834,0.703606112647722,-0.070227320217051,0.070273981359442,0.703610779767631,-0.380420326219021,0.917025047457258,-0.062876421531902,0.101941127358412,-0.380425362055451,0.91702815270631,-0.062831116676053,0.101922332916285,0,0,44.725800999856,44.917901270458,-93.075866,-796286.254812314,-14845969.5582948,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.005661290449186,0.68772318214178,0,6.33977047970543,-0.109961684439815,-31.4320739536249,1.01363902733937E-05,-5.18366909926548E-05,-5.03005508052282E-05,1.01363902733937E-05,-5.18366909926548E-05,-5.03005508052282E-05,0.783965270255239,-1.62448031584505,0.209618025916815,1.46623118875658E-09,6.10495094951788E-09,2.96240288301706E-08,101323.028692149,2.33659926710415E-17,14.9986374828747
